blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0xaa1698f0a51e6d00f5533cc3e5d36010ee4558c6,Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic,,,,,Paladin_v2,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,131626,3774.3755499999997,unclassified transfer to Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0xaa1698f0a51e6d00f5533cc3e5d36010ee4558c6,Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic,,,,,Paladin_v2,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,104220,2988.5085,unclassified transfer to Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0xaa1698f0a51e6d00f5533cc3e5d36010ee4558c6,Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic,,,,,Paladin_v2,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,66778,1914.85915,unclassified transfer to Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0xaa1698f0a51e6d00f5533cc3e5d36010ee4558c6,Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic,,,,,Paladin_v2,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,122747.99999999999,3519.7988999999993,unclassified transfer to Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0xaa1698f0a51e6d00f5533cc3e5d36010ee4558c6,Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic,,,,,Paladin_v2,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,87853.6,2519.2019800000003,unclassified transfer to Smart contract,Paladin_v2: QuestBoard_veCRV_tokenomic
ethereum,2024-11-24,2024-11-24 04:21:35.000 UTC,0x3a3cce3ad28d044ce1926f6de7c57257288d96b6f74e94ce379b1779f01ef83c,stablecoin,0x7b08391d191bceae984fd9b746d1216ac37c06e3,0x31fc36a836af0b0c4f1053e6178216744f96bcdd,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,550,549.33175,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:49:35.000 UTC,0x393b5d14caf4aec1daf99ba10ceb80a3f46f343864857ec352c3567c307dd47f,native,0x888d768764a2e304215247f0ba3457ccb0f0ab4f,0xc90b92d70af24ef1369389f1a1e3887305cd89c9,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,2,6804.26,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:32:35.000 UTC,0xb7ed76cc22a3deb3a549b522361290f1ef0d5d60f85259d93b88f3b721d2dfde,erc20,0x5dcbabb1918dedac26b509b883e748dcef6538d3,0xd5ee4731cff75b899ee6e5d1c1b0b1e06c95c241,EOA,,,,,,,Transfer,WILD,0x2a3bff78b79a009976eea096a51a948a3dc00e34,3332.9999999999995,1025.2874609999997,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:39:23.000 UTC,0xaf459607c5654fe892d2f0a079ce9792802643e64bef2e470b8cb4d9497a643b,erc20,0x3db298b32248bc60a301d0d677442e499b7452fb,0x82cbf689652f85e87b517cd6b81fcdfc0f1d00c8,EOA,,,,,,,Transfer,CRO,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,5920.98042011,1175.9481582967867,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:56:47.000 UTC,0x9e5bdb8b8dedd8ec8a4c71de4f89af0fffcec7e950106d3e64a26d2a9ceda8c4,stablecoin,0x5a14bd3f2bf84c3690d653f1d40cfb7a8a9b3c26,0x3416cf6c708da44db2624d63ea0aaef7113527c6,Smart contract,Uniswap_v3: Pair,DEX Pool,dex,dex_pools,,Uniswap_v3,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,318326.931022,317954.1701857732,DEX,Uniswap_v3: Pair
ethereum,2024-11-24,2024-11-24 08:30:11.000 UTC,0xd76e013c50f3b60c0086796a990c63abad1df5b8c5f559d9077afdbceccb757f,stablecoin,0x3fb4b860f6f8c7b639fc28b514b1140088151ffb,0x9c0d1f4a029c46265831d120dee9cdc72f0ab3c3,EOA,,,,,,,Transfer,FRAX,0x853d955acef822db058eb8505911ed77f175b99e,40000,39780.68,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 00:56:35.000 UTC,0xd570f10e3df7aa3874155850c6e9cc7980792146f36e47d2ae4a0d42d65d9879,native,0x91fa60eaa761b166618cfdbf6bb55948f0790448,0x1dc6bb65272ec7048038e2a0ad995e6eccfaa5a9,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.03,102.6822,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 07:50:47.000 UTC,0x185c3d047ce58f4d16e46c1a2bf276c30c20766928759cec81725656b1cc0c26,erc20,0x4f69dd18ab32e355158a3251615d2908d7848406,0xd1ca7f39e318facc63bf715911515443bb83cbb9,EOA,,,,,,,Transfer,BICO,0xf17e65822b568b3903685a7c9f496cf7656cc6c2,351491.07710000005,116948.11117271203,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:27:59.000 UTC,0x5bf017c3bca5d08cc56dec37eba02d9cf94332060f3e7dd3875286c8b95a5fa2,stablecoin,0x1a2b0ce1f99bcda3e7cc492f1a5d9174502cdb69,0x2a5ee959b733e8b82b2a77b47b4f5015be574d24,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,5000000,5000639.999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:37:11.000 UTC,0x0e4bface6dabc6a6b969eaf18a03257ec073c0dc151d17df87f0b855f5d00ae9,erc20,0x1cebd13797636b94c5cad7108cebe42d2fce7732,0xa188eec8f81263234da3622a406892f3d630f98c,Smart contract,,,,,,,Transfer,USDS,0xdc035d45d973e3ec169d2276ddab16f1e407384f,125000,123711.375,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-24,2024-11-24 05:34:11.000 UTC,0xb6c6bd2904dd96383a68be8702af1a1606a94550743896a2a943180c91e3de3a,erc20,0xf93aa64f7955e7552f07d5ba55acc9593119c715,0x1541aaa31c344dbb546f664cf0e93565cfb52df5,EOA,,,,,,,Transfer,IMX,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,97653,168939.69,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:09:11.000 UTC,0xad19f7413c94dbce103d76ca47e71be86d8ffd8928bf8cae036ed41083e8fbab,stablecoin,0x13721a5c6261cf8a935c426ea10085448bffe3a9,0xef59f0ad1be369189e7dd30fb474263a87400c73,Safe,Safe_test: Safe_v_4_1,,,,,Safe_test,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,44.47217113006904,44.422095465376586,unclassified transfer to Safe,Safe_test: Safe_v_4_1
ethereum,2024-11-24,2024-11-24 05:08:35.000 UTC,0xa00aea44cf2e4b4016c9bb87ec556da7c21e78948fb05851c0c5afd934be7e49,erc20,0x13721a5c6261cf8a935c426ea10085448bffe3a9,0xef59f0ad1be369189e7dd30fb474263a87400c73,Safe,Safe_test: Safe_v_4_1,,,,,Safe_test,Transfer,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0.000901788596852188,3.0763165298717117,unclassified transfer to Safe,Safe_test: Safe_v_4_1
ethereum,2024-11-24,2024-11-24 08:21:59.000 UTC,0x7fb6075d0f0cec467a12228c6df50681ce24b3bacb8fd9d25fb12b652a739b33,erc20,0xcbccfeb938e95edd9863a02ece087033d68042a0,0xac33ec78902666e9537060b7bfa2be8619cd8bd3,EOA,,,,,,,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,201.14478842237318,26.282784923997816,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:30:47.000 UTC,0x7679081fe9f871e24131eca204499cc2887611e7c3b03a041d54c3dd59ec5f94,erc20,0xf93aa64f7955e7552f07d5ba55acc9593119c715,0x1541aaa31c344dbb546f664cf0e93565cfb52df5,EOA,,,,,,,Transfer,IMX,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,98230.99999999999,169939.62999999998,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:25:59.000 UTC,0xe2bdf13c92a7013188a295325e04dfce71b94619539efa314b16288c6ce6e62a,erc20,0xa2a242e1aef56db209fcff3b204d3dfc8490f20e,0xf9bd9da2427a50908c4c6d1599d8e62837c2bcb0,Smart contract,Curvefi: crvusd_amm_tbtc,,,,,Curvefi,Transfer,tBTC,0x18084fba666a33d37592fa2633fd49a74dd93a88,1.0103792661071846,98603.9330624589,DEX,Curvefi: crvusd_amm_tbtc
ethereum,2024-11-24,2024-11-24 00:28:23.000 UTC,0xa8bf0321d8b4d846ab73dadfc4b8b8f6754dcfeb247d515d9c4ba1bba29db344,stablecoin,0x5f2b6e70aa6a217e9ecd1ed7d0f8f38ce9a348a2,0xf7d8216b6b433046dc219bb383bdee3e445dff74,EOA,,,,,baysimsek.eth,baysimsek.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1963.04,1962.2115971199999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:32:35.000 UTC,0x6fe65fbbe56c18883f49be922a8cbff5548831d376949f0217d2eb5855df642f,stablecoin,0x5a14bd3f2bf84c3690d653f1d40cfb7a8a9b3c26,0x458223aa0464b6e5d3928c24abac365677dd3a76,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,997367.60505,997568.075938615,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:08:47.000 UTC,0x3dcd503c814673abe2e0bf43c96650320667adb253cbc7788baa1b94dc000f57,erc20,0xd2e5619338900526017c525ac97e5baa5018446b,0xef59f0ad1be369189e7dd30fb474263a87400c73,Safe,Safe_test: Safe_v_4_1,,,,,Safe_test,Transfer,CVX,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,12.391923913033239,38.786721847794034,unclassified transfer to Safe,Safe_test: Safe_v_4_1
ethereum,2024-11-24,2024-11-24 04:02:23.000 UTC,0x11e069adcdce206bb670b0a1f4c8e0a14c920dc522ad439d90beead7b2a0700d,stablecoin,0x13721a5c6261cf8a935c426ea10085448bffe3a9,0xef59f0ad1be369189e7dd30fb474263a87400c73,Safe,Safe_test: Safe_v_4_1,,,,,Safe_test,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,37.648078168385226,37.594843785855126,unclassified transfer to Safe,Safe_test: Safe_v_4_1
ethereum,2024-11-24,2024-11-24 06:50:35.000 UTC,0x2e50edc47e619597749a583b97392366490028f951fab32056ffb8dc0e9af7fc,erc20,0xf5d5896a6921927f0678dbf4471433db19ace41b,0x9e3bfee4c6b4d28b5113e4786a1d9812eb3d2db6,Safe,Safe,,,,,Gnosis_safe,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000198177392244377,0.6787456777934565,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 02:31:23.000 UTC,0x6508dd682eb8934db445b170a01f433de36d3b24c7ef2a5b0089aa8be10551ee,stablecoin,0x462279e5b07f6d24d4faee076df3ad7adcdb426b,0x9e3bfee4c6b4d28b5113e4786a1d9812eb3d2db6,Safe,Safe,,,,,Gnosis_safe,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,119.88,119.76107904,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 07:50:11.000 UTC,0x101da90cd858fe38ad0ce4f5b31a70d5b3cebce7b12fae1424d910289e49f095,erc20,0xffed220aa33640af8a2bdacf411aef08411f0384,0x4975523ee268f2648157fe6d948f5b109adca9c1,EOA,,,,,,,Transfer,UNI,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,1438.37871,15937.2361068,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 01:48:11.000 UTC,0x9c76ec2187209fefc9e94b2e96a6c95ea2edd61b1e3c2f136f3b1b9173d800aa,native,0x652e6bd691c6b07a2efb22ad04924664f07c9b9d,0x337fb3b5cee3c7dce3e753a042b8d00d566511ba,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.1,342.232,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:31:35.000 UTC,0x5162b4fc8941e82b72ee44179f018e46b276f9ff46b7aa77ba20971cf341d845,stablecoin,0x166b7874154baa0072212ab0a53751569d323a1b,0x8073c62366973b9960f4561f6a72c5826b75e828,EOA,,,,,futurafree.eth,futurafree.eth,Transfer,LUSD,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,18000,17905.644,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 01:32:11.000 UTC,0xc400ebb60c6ce45e128726f902de3df8ad86bf4a24ccdeb8ee0231461c732d79,stablecoin,0x5223be498bddf29904911cc2438dfc37c5f5adf1,0xe24eb710ee859c06ceb2e69e004be1f71d3bb1d8,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6.388322,6.380579353736,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:12:35.000 UTC,0xb2bfe6e3fdd2b818ee4160b65cf4a52c5039fc5ffb8ce609386f7d426680a75a,stablecoin,0xabde4306c91591fc9e3140040ca4b265faad51f5,0xe59821cd67da627835a771f768c67ab7d4e45053,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2307.69,2305.2207717,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 07:46:23.000 UTC,0x63e396324f6115f442eadd2b05e93bd217f9391901520fce8c6de462e7c1c227,erc20,0xffed220aa33640af8a2bdacf411aef08411f0384,0x4975523ee268f2648157fe6d948f5b109adca9c1,EOA,,,,,,,Transfer,ETHFI,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,2754.7597,5757.447773,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:31:35.000 UTC,0x5162b4fc8941e82b72ee44179f018e46b276f9ff46b7aa77ba20971cf341d845,stablecoin,0x166b7874154baa0072212ab0a53751569d323a1b,0x8073c62366973b9960f4561f6a72c5826b75e828,EOA,,,,,futurafree.eth,futurafree.eth,Transfer,DAI,0x6b175474e89094c44da98b954eedeac495271d0f,4943.815744334386,4938.249007806266,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 02:56:35.000 UTC,0x343cc1fb33d3096743e4e7da71a3afb13b9bc6dd80ce138f620e1267a282ccd2,native,0x4a2fbe06004e37de6fe7da59a53d14a407def0ed,0x241085d7772e12740d6b1420043f04c51cb3b45a,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.000175800966798471,0.6037620503243288,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:37:11.000 UTC,0x0e4bface6dabc6a6b969eaf18a03257ec073c0dc151d17df87f0b855f5d00ae9,stablecoin,0x1cebd13797636b94c5cad7108cebe42d2fce7732,0x6859da14835424957a1e6b397d8026b1d9ff7e1e,EOA,,,,,bergspyder.eth,bergspyder.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,125000,124888.375,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:31:23.000 UTC,0x977ee9b12b47187dc5ff87a051615f7612eba5ae28e7f758e73ef8c307ef6008,stablecoin,0x475845c9c7e90e5723705a9d8f43150b7a6d077a,0x4d6dc480841e14f3edd054a39cabd746381431d6,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,10,10.000869999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 06:10:23.000 UTC,0x3cfa8ae4294a1a6e0f9e3002ff64e6800d4752b415db8b61aba14c3dec3da5a1,stablecoin,0x17ae42b5ad05ca8da1fe21b3bc9260dfb65bd1a7,0xb38f85106e76090ced10203b0e2f2079f9f36a45,EOA,,,,,0xswaminathan.eth,0xswaminathan.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4755.701011,4750.365114465659,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:07:11.000 UTC,0xe548332e5d45e9f8a0e0776b4b7532fd307d78c82ea6afb45d6ecd60ee3c1df7,erc20,0x085b1a2427f6118b6d303f49652e73090ce9d2f0,0x2820d757133f79014722cbcc11ba121ce01093b4,Safe,Safe_test: Safe_v_4_1,,,,,Safe_test,Transfer,WILD,0x2a3bff78b79a009976eea096a51a948a3dc00e34,21522264.3,6361421.748208201,unclassified transfer to Safe,Safe_test: Safe_v_4_1
ethereum,2024-11-24,2024-11-24 04:44:59.000 UTC,0x0337df30ed7bdcf55342bf85bc2a173a51f7b99e44a48d751a7dbb28a940502d,stablecoin,0x475845c9c7e90e5723705a9d8f43150b7a6d077a,0x4d6dc480841e14f3edd054a39cabd746381431d6,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,69990,69902.79246,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 09:01:11.000 UTC,0xd41b19902b20d5b20cb868ca3f7bbcfc9bc3b90a87edf2d83fb23cb0a7c533ed,erc20,0x29065a4c1f2f20d1e263930088890d6f49fe715a,0x8fca4ade3a517133ff23ca55cdaea29c78c990b8,EOA,,Poloniex 7,institution,cex_ethereum,,Poloniex 7,Transfer,FET,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,3000,4530,CEX,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 04:32:11.000 UTC,0xd15c62aed06f31dc170f29fa9f854378d317805521f347528df66dba33b26385,stablecoin,0x475845c9c7e90e5723705a9d8f43150b7a6d077a,0x4d6dc480841e14f3edd054a39cabd746381431d6,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10,9.98964,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,3647.7,104.59779749999998,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,3074.876,88.1720693,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,2337.23,67.02007025,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,4606.91,132.10314424999999,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,4296.18,123.19296150000001,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,4606.91,132.10314424999999,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,1107.82,31.7667385,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 00:14:11.000 UTC,0xc7c3a45d9043af798bb64d0d1dbb6c2c1a473dd3ec0a7ed0ff796af42d9c6ed7,erc20,0x71e47a4429d35827e0312aa13162197c23287546,0x1ae6dcbc88d6f81a7bcfccc7198397d776f3592e,Safe,Safe,,,,,Gnosis_safe,Transfer,T,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,5079.759999999999,145.66211799999996,unclassified transfer to Safe,Safe
ethereum,2024-11-24,2024-11-24 05:31:35.000 UTC,0x5162b4fc8941e82b72ee44179f018e46b276f9ff46b7aa77ba20971cf341d845,stablecoin,0x166b7874154baa0072212ab0a53751569d323a1b,0x8073c62366973b9960f4561f6a72c5826b75e828,EOA,,,,,futurafree.eth,futurafree.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7000,6992.601000000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:13:11.000 UTC,0x34e196d83a065ba8604d5a75d40278b059311d4719cd132c0fe69898c3b25915,native,0xa012f740a4a13f23e0dc8b564bb152e654d4d618,0x116d47e59b77a333232c3eb8a7bf3dc92e209d6e,EOA,,,,,,,,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,12,41053.08,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 02:31:23.000 UTC,0x6508dd682eb8934db445b170a01f433de36d3b24c7ef2a5b0089aa8be10551ee,stablecoin,0x9d672688f7ce347673b8ff3ff570ed8452af2ced,0xf236d5cc4d45ea0ef223bfdf9583e655f51c12fb,Smart contract,Teller_finance_v2: FlashRolloverLoan,,,,,Teller_finance_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4020.799789,4016.811155609312,unclassified transfer to Smart contract,Teller_finance_v2: FlashRolloverLoan
ethereum,2024-11-24,2024-11-24 02:31:23.000 UTC,0x6508dd682eb8934db445b170a01f433de36d3b24c7ef2a5b0089aa8be10551ee,stablecoin,0x462279e5b07f6d24d4faee076df3ad7adcdb426b,0xf236d5cc4d45ea0ef223bfdf9583e655f51c12fb,Smart contract,Teller_finance_v2: FlashRolloverLoan,,,,,Teller_finance_v2,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,237242.52,237007.17542016,unclassified transfer to Smart contract,Teller_finance_v2: FlashRolloverLoan
ethereum,2024-11-24,2024-11-24 01:52:59.000 UTC,0xe5b7537083e748128c658f926753049527b121d8151269c2f3af0d4a60d18597,erc20,0x7dfd6529cdd37b3a937bfbb51c89df763d6f5d65,0x04b28ccf37828978140643525961d20099e63668,Smart contract,,,,,,,Transfer,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,3427.8,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-24,2024-11-24 06:07:11.000 UTC,0x48de0e9a3a3bcd75acddbe7fcf0444ce35f2efed04027f8243456298a73417b7,stablecoin,0x9b29f344e42612c887c16422668e5a7ec31399dd,0x9cd77e2af774f78ee93f64bba9ae5fd570d2ce7b,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,417.79,417.41942027000005,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 05:12:35.000 UTC,0xb2bfe6e3fdd2b818ee4160b65cf4a52c5039fc5ffb8ce609386f7d426680a75a,stablecoin,0xabde4306c91591fc9e3140040ca4b265faad51f5,0xa6b0cd957d79f12a398aed45e9b3f7db5490aeb6,EOA,,,,,,,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2700,2697.111,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-24,2024-11-24 08:41:23.000 UTC,0x96054dcb7a71272cc2b483c7f4f15ffa226a62f9ac6dacbd4358d5cfb7324cc1,stablecoin,0x495886947eace9788360f46be55c758f92ecd074,0x58166fcab147630553db7910b47c4860c2534cc9,EOA,,,,,,,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6708.357464,6708.652631728415,unclassified transfer to EOA,unclassified transfer to EOA
