blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x11ba910dad5d2f04f3e4790252213fd3e545a1c9,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.001299753044404349,0.0013023070591366035,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x1485e810d675528c4d56ccc508990a13643d86e9,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2.0704958103569235,2.074564334624275,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x133a43595b148069d9321e08f73932eda7850d02,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,22.49901844501939,22.543229016263854,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x2b05377c0c385a58e93ffd5f8ec46b1ae3410ca1,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.2509978336635333,0.25149104440668213,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x1d4de0fbee9021fb6df5d689fa1a6f537bbe3ece,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.21283762522000113,0.21325585115355844,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6acfedc27637ca107ba3862fe94b3cf792cfc949,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.214182326451146,0.2146031947226225,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x665036cee8108631a0c2a8ab5e156081f866cc63,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.014157850630575246,0.014185670807064326,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x59bcee6c66ea9227e1d3939857f4bb24c2695581,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000085622339456097,0.00008579058735312823,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x49c9aa0d19c231a7bb8b7c722f431859be0ca461,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2.1024319387092936,2.106563217468857,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x47670e064a9cf54102481f199915e392ce357d60,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.19948702397748488,0.19987901597960064,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x7c1de347addda45f48957e5e9b3ab803f52a4ff4,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2.632210251690906,2.6373825448354786,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x79bb01270d115100a08ef56c44c7c2f3b34bd958,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,105.09402090954882,105.30053066063608,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x55385056be8c329ee3969c80e57594ec2e80dc45,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.001679277899224051,0.0016825776802960263,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x4695cf1ca40e3253df3460d7633429d86e94d699,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.01279273403360484,0.012817871755980873,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x4645e613bb3c23660ab5afc003ef63aeabbbfb14,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.003459077087552918,0.0034658741740299596,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x549ad2435760a459bbbe4c6585db7f2b31b0112f,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,4.630618365492759,4.639717530580952,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x1cbe74248ce163d5b4f77574122a7223acd24c05,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.03261780270901488,0.0326818966913381,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x5b541e24549120344553537ca153df8c7436dc0a,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,6.8499768117374344,6.863437016172498,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x4ffcce0233c398ea4b9ae19765cf37a657acc60e,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.21451679541211505,0.21493832091509985,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6c1e36eb824a4210514d8336d54abc935df4eca7,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000005346355685131,0.0000053568612740522825,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x5414d5effad23f8e3bd1155e293ce9e9edfd2724,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.23598658850127321,0.2364503021476782,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x463f1c11ba5f144e7f8592ebe22dec2e06789634,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000069655151511612,0.00006979202388433231,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x036c0ce0576ea781b9fce5963a28058ae8d32309,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.16578299143789577,0.16610875501607122,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x172c94dc82e8f5e719dbf7c475a90c042e78fe20,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.3129016438638269,0.31351649559401934,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6880fc3b45a3f8e384fcd0efd9ca3e3460f854ea,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,1.4574450109462411,1.4603088903927506,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6fe042e3e2d77e758b78ade9a282116c599cf910,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000390448368130366,0.00039121559917374213,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6114b8c2f083094ce6edd56edf95ae362f69236b,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000099817116779509,0.00010001325741398074,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x6c3c54075ad26da2789ddd6e99ce1823c90bcbba,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.036824032077186215,0.036896391300217886,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x50f38a116ce42d66d53917f3360f8d6ba6dae974,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.20512152182932977,0.2055245856197244,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x0f6a4f0cf707da759e96d004ec1184bd74acfc75,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,44.58132015174248,44.66892244584066,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x713570b77627b837577d3741c49ec9a4b64ea2ae,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.4203061490291112,0.42113205061195336,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x75cbcc6fe0acdf763634a6b817d7e7c9d3db7814,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,11.319670026562065,11.34191317816426,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x61417b0f65a6c5d360873204463e7b859e5dbae1,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,4.2794571873622145,4.2878663207353815,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x019132fbb3af0099f387e0b3ef9b931eeee7a500,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.4244149362777689,0.4252489116275547,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x70c1fbbdaf72ac57553c4c58b18055b60dd1cee7,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,5.503304944253304,5.514118938468762,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x30899b705d6941f8f92ed06ca91f617e7ac922c2,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,3198.507484366614,3204.792551573394,unclassified transfer to Smart contract,unclassified transfer to Smart contract
